date_period,orig_country,lang_family,lang_branch,orig_lang,dest_continent,dest_country,num_results
2/1/11,mx,Indo-European,Romance,es,N_AMERICA,Mexico,486000
2/1/11,mx,Indo-European,Romance,es,N_AMERICA,Nicaragua,37200
2/1/11,mx,Indo-European,Romance,es,N_AMERICA,Panama,58400
2/1/11,mx,Indo-European,Romance,es,S_AMERICA,Peru,194000
2/1/11,mx,Indo-European,Romance,es,N_AMERICA,Puerto Rico,35200
2/1/11,mx,Indo-European,Romance,es,S_AMERICA,Paraguay,93700
2/1/11,mx,Indo-European,Romance,es,N_AMERICA,El Salvador,106000
2/1/11,mx,Indo-European,Romance,es,S_AMERICA,Uruguay,99800
2/1/11,mx,Indo-European,Romance,es,S_AMERICA,Venezuela,178000
2/1/11,mx,Indo-European,Romance,es,EUROPE,Albania,1950
2/1/11,mx,Indo-European,Romance,es,EUROPE,Armenia,3830
2/1/11,mx,Indo-European,Romance,es,EUROPE,Austria,15100
2/1/11,mx,Indo-European,Romance,es,EUROPE,Azerbaijan,110
2/1/11,mx,Indo-European,Romance,es,EUROPE,Belgium,24400
2/1/11,mx,Indo-European,Romance,es,EUROPE,Bulgaria,5950
2/1/11,mx,Indo-European,Romance,es,EUROPE,Bosnia and Herzegovina,2100
2/1/11,mx,Indo-European,Romance,es,EUROPE,Belarus,3960
2/1/11,mx,Indo-European,Romance,es,EUROPE,Switzerland,34200
2/1/11,mx,Indo-European,Romance,es,EUROPE,Czech Republic,11100
2/1/11,mx,Indo-European,Romance,es,EUROPE,Germany,138000
2/1/11,mx,Indo-European,Romance,es,EUROPE,Denmark,15100
2/1/11,mx,Indo-European,Romance,es,EUROPE,Spain,848000
2/1/11,mx,Indo-European,Romance,es,EUROPE,Estonia,4500
2/1/11,mx,Indo-European,Romance,es,EUROPE,Finland,10400
2/1/11,mx,Indo-European,Romance,es,EUROPE,France,217000
2/1/11,mx,Indo-European,Romance,es,EUROPE,United Kingdom,62200
2/1/11,mx,Indo-European,Romance,es,EUROPE,Georgia,8630
2/1/11,mx,Indo-European,Romance,es,EUROPE,Greece,74000
2/1/11,mx,Indo-European,Romance,es,N_AMERICA,Greenland,695
2/1/11,mx,Indo-European,Romance,es,EUROPE,Croatia,7810
2/1/11,mx,Indo-European,Romance,es,EUROPE,Hungary,9300
2/1/11,mx,Indo-European,Romance,es,EUROPE,Ireland,30400
2/1/11,mx,Indo-European,Romance,es,EUROPE,Italy,137000
2/1/11,mx,Indo-European,Romance,es,ASIA,Kazakhstan,1540
2/1/11,mx,Indo-European,Romance,es,ASIA,Kyrgyzstan,104
2/1/11,mx,Indo-European,Romance,es,EUROPE,Lithuania,6430
2/1/11,mx,Indo-European,Romance,es,EUROPE,Macedonia,1640
2/1/11,mx,Indo-European,Romance,es,EUROPE,Netherlands,13600
2/1/11,mx,Indo-European,Romance,es,EUROPE,Norway,16000
2/1/11,mx,Indo-European,Romance,es,EUROPE,Poland,20900
2/1/11,mx,Indo-European,Romance,es,EUROPE,Portugal,74300
2/1/11,mx,Indo-European,Romance,es,EUROPE,Romania,11700
2/1/11,mx,Indo-European,Romance,es,EUROPE,Russia,65200
2/1/11,mx,Indo-European,Romance,es,EUROPE,Serbia,12500
2/1/11,mx,Indo-European,Romance,es,EUROPE,Slovakia,4890
2/1/11,mx,Indo-European,Romance,es,EUROPE,Slovenia,4630
2/1/11,mx,Indo-European,Romance,es,EUROPE,Sweden,21700
2/1/11,mx,Indo-European,Romance,es,ASIA,Tajikistan,539
2/1/11,mx,Indo-European,Romance,es,ASIA,Turkmenistan,125
2/1/11,mx,Indo-European,Romance,es,ASIA,Turkey,27000
2/1/11,mx,Indo-European,Romance,es,EUROPE,Ukraine,12800
2/1/11,mx,Indo-European,Romance,es,ASIA,Uzbekistan,1810
2/1/11,mx,Indo-European,Romance,es,OCEANIA,Australia,43700
2/1/11,mx,Indo-European,Romance,es,ASIA,China,124000
2/1/11,mx,Indo-European,Romance,es,ASIA,Hong Kong,9710
2/1/11,mx,Indo-European,Romance,es,ASIA,Indonesia,9610
2/1/11,mx,Indo-European,Romance,es,ASIA,Japan,112000
2/1/11,mx,Indo-European,Romance,es,ASIA,Cambodia,1860
2/1/11,mx,Indo-European,Romance,es,ASIA,South Korea,20800
2/1/11,mx,Indo-European,Romance,es,ASIA,Laos,1310
2/1/11,mx,Indo-European,Romance,es,ASIA,Macau,707
2/1/11,mx,Indo-European,Romance,es,ASIA,Myanmar,1170
2/1/11,mx,Indo-European,Romance,es,ASIA,Mongolia,1160
2/1/11,mx,Indo-European,Romance,es,ASIA,Malaysia,8260
2/1/11,mx,Indo-European,Romance,es,OCEANIA,New Zealand,561
2/1/11,mx,Indo-European,Romance,es,ASIA,Philippines,8310
2/1/11,mx,Indo-European,Romance,es,OCEANIA,Papua New Guinea,835
2/1/11,mx,Indo-European,Romance,es,ASIA,North Korea,10600
2/1/11,mx,Indo-European,Romance,es,ASIA,Singapore,11200
2/1/11,mx,Indo-European,Romance,es,ASIA,Thailand,8400
2/1/11,mx,Indo-European,Romance,es,ASIA,Vietnam,7770
2/1/11,mx,Indo-European,Romance,es,ASIA,Taiwan,1960
2/1/11,mx,Indo-European,Romance,es,S_AMERICA,French Guiana,631
2/1/11,mx,Indo-European,Romance,es,AFRICA,South Sudan,3110
3/1/11,mx,Indo-European,Romance,es,AFRICA,Angola,5030
3/1/11,mx,Indo-European,Romance,es,AFRICA,Burundi,142
3/1/11,mx,Indo-European,Romance,es,AFRICA,Benin,648
3/1/11,mx,Indo-European,Romance,es,AFRICA,Burkina Faso,1450
3/1/11,mx,Indo-European,Romance,es,AFRICA,Botswana,121
3/1/11,mx,Indo-European,Romance,es,AFRICA,Central African Republic,122
3/1/11,mx,Indo-European,Romance,es,AFRICA,Cote d'Ivoire,6420
3/1/11,mx,Indo-European,Romance,es,AFRICA,Cameroon,2830
3/1/11,mx,Indo-European,Romance,es,AFRICA,Republic of the Congo,1403
3/1/11,mx,Indo-European,Romance,es,AFRICA,Eritrea,684
3/1/11,mx,Indo-European,Romance,es,AFRICA,Ethiopia,3890
3/1/11,mx,Indo-European,Romance,es,AFRICA,Gabon,1370
3/1/11,mx,Indo-European,Romance,es,AFRICA,Ghana,2940
3/1/11,mx,Indo-European,Romance,es,AFRICA,Guinea,5500
3/1/11,mx,Indo-European,Romance,es,AFRICA,Gambia,581
3/1/11,mx,Indo-European,Romance,es,AFRICA,Guinea-Bissau,649
3/1/11,mx,Indo-European,Romance,es,AFRICA,Kenya,915
3/1/11,mx,Indo-European,Romance,es,AFRICA,Liberia,1970
3/1/11,mx,Indo-European,Romance,es,AFRICA,Lesotho,59
3/1/11,mx,Indo-European,Romance,es,AFRICA,Madagascar,1110
3/1/11,mx,Indo-European,Romance,es,AFRICA,Mali,2280
3/1/11,mx,Indo-European,Romance,es,AFRICA,Mozambique,1920
3/1/11,mx,Indo-European,Romance,es,AFRICA,Mauritania,2080
3/1/11,mx,Indo-European,Romance,es,AFRICA,Mauritius,64300
3/1/11,mx,Indo-European,Romance,es,AFRICA,Malawi,126
3/1/11,mx,Indo-European,Romance,es,AFRICA,Namibia,1410
3/1/11,mx,Indo-European,Romance,es,AFRICA,Niger,3240
3/1/11,mx,Indo-European,Romance,es,AFRICA,Nigeria,9450
3/1/11,mx,Indo-European,Romance,es,AFRICA,Rwanda,1420
3/1/11,mx,Indo-European,Romance,es,AFRICA,Sudan,5990
3/1/11,mx,Indo-European,Romance,es,AFRICA,Senegal,2990
3/1/11,mx,Indo-European,Romance,es,AFRICA,Sierra Leone,1080
3/1/11,mx,Indo-European,Romance,es,AFRICA,Somalia,6550
3/1/11,mx,Indo-European,Romance,es,AFRICA,Chad,3140
3/1/11,mx,Indo-European,Romance,es,AFRICA,Togo,932
3/1/11,mx,Indo-European,Romance,es,AFRICA,Tanzania,1980
3/1/11,mx,Indo-European,Romance,es,AFRICA,Uganda,2000
3/1/11,mx,Indo-European,Romance,es,AFRICA,South Africa,40000
3/1/11,mx,Indo-European,Romance,es,AFRICA,Democratic Republic of the Congo,1444
3/1/11,mx,Indo-European,Romance,es,AFRICA,Zambia,927
3/1/11,mx,Indo-European,Romance,es,AFRICA,Zimbabwe,749
3/1/11,mx,Indo-European,Romance,es,ASIA,Afghanistan,28200
3/1/11,mx,Indo-European,Romance,es,ASIA,Bangladesh,2830
3/1/11,mx,Indo-European,Romance,es,ASIA,Bhutan,93
3/1/11,mx,Indo-European,Romance,es,ASIA,India,36900
3/1/11,mx,Indo-European,Romance,es,ASIA,Sri Lanka,1450
3/1/11,mx,Indo-European,Romance,es,ASIA,Nepal,1620
3/1/11,mx,Indo-European,Romance,es,ASIA,Pakistan,17100
3/1/11,mx,Indo-European,Romance,es,N_AMERICA,Canada,53200
3/1/11,mx,Indo-European,Romance,es,N_AMERICA,United States,280550
3/1/11,mx,Indo-European,Romance,es,ASIA,United Arab Emirates,6650
3/1/11,mx,Indo-European,Romance,es,AFRICA,Algeria,10900
3/1/11,mx,Indo-European,Romance,es,AFRICA,Egypt,54400
3/1/11,mx,Indo-European,Romance,es,ASIA,Iran,60300
3/1/11,mx,Indo-European,Romance,es,ASIA,Iraq,21300
3/1/11,mx,Indo-European,Romance,es,ASIA,Israel,52900
3/1/11,mx,Indo-European,Romance,es,ASIA,Jordan,8080
3/1/11,mx,Indo-European,Romance,es,ASIA,Kuwait,4650
3/1/11,mx,Indo-European,Romance,es,ASIA,Lebanon,8760
3/1/11,mx,Indo-European,Romance,es,AFRICA,Libya,96900
3/1/11,mx,Indo-European,Romance,es,AFRICA,Morocco,17600
3/1/11,mx,Indo-European,Romance,es,ASIA,Oman,2530
3/1/11,mx,Indo-European,Romance,es,ASIA,Qatar,12600
3/1/11,mx,Indo-European,Romance,es,ASIA,Saudi Arabia,8500
3/1/11,mx,Indo-European,Romance,es,ASIA,Syria,25100
3/1/11,mx,Indo-European,Romance,es,AFRICA,Tunisia,29700
3/1/11,mx,Indo-European,Romance,es,ASIA,West Bank,7816
3/1/11,mx,Indo-European,Romance,es,ASIA,Yemen,12900
3/1/11,mx,Indo-European,Romance,es,S_AMERICA,Argentina,416000
3/1/11,mx,Indo-European,Romance,es,S_AMERICA,Bolivia,92900
3/1/11,mx,Indo-European,Romance,es,S_AMERICA,Brazil,244000
3/1/11,mx,Indo-European,Romance,es,S_AMERICA,Chile,180000
3/1/11,mx,Indo-European,Romance,es,S_AMERICA,Colombia,188000
3/1/11,mx,Indo-European,Romance,es,N_AMERICA,Costa Rica,52900
3/1/11,mx,Indo-European,Romance,es,N_AMERICA,Cuba,85200
3/1/11,mx,Indo-European,Romance,es,N_AMERICA,Dominican Republic,54500
3/1/11,mx,Indo-European,Romance,es,S_AMERICA,Ecuador,188000
3/1/11,mx,Indo-European,Romance,es,N_AMERICA,Guatemala,44800
3/1/11,mx,Indo-European,Romance,es,N_AMERICA,Honduras,52700
3/1/11,mx,Indo-European,Romance,es,N_AMERICA,Haiti,23900
3/1/11,mx,Indo-European,Romance,es,N_AMERICA,Jamaica,8080
3/1/11,mx,Indo-European,Romance,es,N_AMERICA,Mexico,486000
3/1/11,mx,Indo-European,Romance,es,N_AMERICA,Nicaragua,37200
3/1/11,mx,Indo-European,Romance,es,N_AMERICA,Panama,58400
3/1/11,mx,Indo-European,Romance,es,S_AMERICA,Peru,194000
3/1/11,mx,Indo-European,Romance,es,N_AMERICA,Puerto Rico,35200
3/1/11,mx,Indo-European,Romance,es,S_AMERICA,Paraguay,93700
3/1/11,mx,Indo-European,Romance,es,N_AMERICA,El Salvador,106000
3/1/11,mx,Indo-European,Romance,es,S_AMERICA,Uruguay,99800
3/1/11,mx,Indo-European,Romance,es,S_AMERICA,Venezuela,178000
3/1/11,mx,Indo-European,Romance,es,EUROPE,Albania,1950
3/1/11,mx,Indo-European,Romance,es,EUROPE,Armenia,3830
3/1/11,mx,Indo-European,Romance,es,EUROPE,Austria,15100
3/1/11,mx,Indo-European,Romance,es,EUROPE,Azerbaijan,110
3/1/11,mx,Indo-European,Romance,es,EUROPE,Belgium,24400
3/1/11,mx,Indo-European,Romance,es,EUROPE,Bulgaria,5950
3/1/11,mx,Indo-European,Romance,es,EUROPE,Bosnia and Herzegovina,2100
3/1/11,mx,Indo-European,Romance,es,EUROPE,Belarus,3960
3/1/11,mx,Indo-European,Romance,es,EUROPE,Switzerland,34200
3/1/11,mx,Indo-European,Romance,es,EUROPE,Czech Republic,11100
3/1/11,mx,Indo-European,Romance,es,EUROPE,Germany,138000
3/1/11,mx,Indo-European,Romance,es,EUROPE,Denmark,15100
3/1/11,mx,Indo-European,Romance,es,EUROPE,Spain,848000
3/1/11,mx,Indo-European,Romance,es,EUROPE,Estonia,4500
3/1/11,mx,Indo-European,Romance,es,EUROPE,Finland,10400
3/1/11,mx,Indo-European,Romance,es,EUROPE,France,217000
3/1/11,mx,Indo-European,Romance,es,EUROPE,United Kingdom,62200
3/1/11,mx,Indo-European,Romance,es,EUROPE,Georgia,8630
3/1/11,mx,Indo-European,Romance,es,EUROPE,Greece,74000
3/1/11,mx,Indo-European,Romance,es,N_AMERICA,Greenland,695
3/1/11,mx,Indo-European,Romance,es,EUROPE,Croatia,7810
3/1/11,mx,Indo-European,Romance,es,EUROPE,Hungary,9300
3/1/11,mx,Indo-European,Romance,es,EUROPE,Ireland,30400
3/1/11,mx,Indo-European,Romance,es,EUROPE,Italy,137000
3/1/11,mx,Indo-European,Romance,es,ASIA,Kazakhstan,1540
3/1/11,mx,Indo-European,Romance,es,ASIA,Kyrgyzstan,104
3/1/11,mx,Indo-European,Romance,es,EUROPE,Lithuania,6430
3/1/11,mx,Indo-European,Romance,es,EUROPE,Macedonia,1640
3/1/11,mx,Indo-European,Romance,es,EUROPE,Netherlands,13600
3/1/11,mx,Indo-European,Romance,es,EUROPE,Norway,16000
3/1/11,mx,Indo-European,Romance,es,EUROPE,Poland,20900
3/1/11,mx,Indo-European,Romance,es,EUROPE,Portugal,74300
3/1/11,mx,Indo-European,Romance,es,EUROPE,Romania,11700
3/1/11,mx,Indo-European,Romance,es,EUROPE,Russia,65200
3/1/11,mx,Indo-European,Romance,es,EUROPE,Serbia,12500
3/1/11,mx,Indo-European,Romance,es,EUROPE,Slovakia,4890
3/1/11,mx,Indo-European,Romance,es,EUROPE,Slovenia,4630
3/1/11,mx,Indo-European,Romance,es,EUROPE,Sweden,21700
3/1/11,mx,Indo-European,Romance,es,ASIA,Tajikistan,539
3/1/11,mx,Indo-European,Romance,es,ASIA,Turkmenistan,125
3/1/11,mx,Indo-European,Romance,es,ASIA,Turkey,27000
3/1/11,mx,Indo-European,Romance,es,EUROPE,Ukraine,12800
3/1/11,mx,Indo-European,Romance,es,ASIA,Uzbekistan,1810
3/1/11,mx,Indo-European,Romance,es,OCEANIA,Australia,43700
3/1/11,mx,Indo-European,Romance,es,ASIA,China,124000
3/1/11,mx,Indo-European,Romance,es,ASIA,Hong Kong,9710
3/1/11,mx,Indo-European,Romance,es,ASIA,Indonesia,9610
3/1/11,mx,Indo-European,Romance,es,ASIA,Japan,112000
3/1/11,mx,Indo-European,Romance,es,ASIA,Cambodia,1860
3/1/11,mx,Indo-European,Romance,es,ASIA,South Korea,20800
3/1/11,mx,Indo-European,Romance,es,ASIA,Laos,1310
3/1/11,mx,Indo-European,Romance,es,ASIA,Macau,707
3/1/11,mx,Indo-European,Romance,es,ASIA,Myanmar,1170
3/1/11,mx,Indo-European,Romance,es,ASIA,Mongolia,1160
3/1/11,mx,Indo-European,Romance,es,ASIA,Malaysia,8260
3/1/11,mx,Indo-European,Romance,es,OCEANIA,New Zealand,561
3/1/11,mx,Indo-European,Romance,es,ASIA,Philippines,8310
3/1/11,mx,Indo-European,Romance,es,OCEANIA,Papua New Guinea,835
3/1/11,mx,Indo-European,Romance,es,ASIA,North Korea,10600
3/1/11,mx,Indo-European,Romance,es,ASIA,Singapore,11200
3/1/11,mx,Indo-European,Romance,es,ASIA,Thailand,8400
3/1/11,mx,Indo-European,Romance,es,ASIA,Vietnam,7770
3/1/11,mx,Indo-European,Romance,es,ASIA,Taiwan,1960
3/1/11,mx,Indo-European,Romance,es,S_AMERICA,French Guiana,631
3/1/11,mx,Indo-European,Romance,es,AFRICA,South Sudan,3110
4/1/11,mx,Indo-European,Romance,es,AFRICA,Angola,5030
4/1/11,mx,Indo-European,Romance,es,AFRICA,Burundi,142
4/1/11,mx,Indo-European,Romance,es,AFRICA,Benin,648
4/1/11,mx,Indo-European,Romance,es,AFRICA,Burkina Faso,1450
4/1/11,mx,Indo-European,Romance,es,AFRICA,Botswana,121
4/1/11,mx,Indo-European,Romance,es,AFRICA,Central African Republic,122
4/1/11,mx,Indo-European,Romance,es,AFRICA,Cote d'Ivoire,6420
4/1/11,mx,Indo-European,Romance,es,AFRICA,Cameroon,2830
4/1/11,mx,Indo-European,Romance,es,AFRICA,Republic of the Congo,1403
4/1/11,mx,Indo-European,Romance,es,AFRICA,Eritrea,684
4/1/11,mx,Indo-European,Romance,es,AFRICA,Ethiopia,3890
4/1/11,mx,Indo-European,Romance,es,AFRICA,Gabon,1370
4/1/11,mx,Indo-European,Romance,es,AFRICA,Ghana,2940
4/1/11,mx,Indo-European,Romance,es,AFRICA,Guinea,5500
4/1/11,mx,Indo-European,Romance,es,AFRICA,Gambia,581
4/1/11,mx,Indo-European,Romance,es,AFRICA,Guinea-Bissau,649
4/1/11,mx,Indo-European,Romance,es,AFRICA,Kenya,915
4/1/11,mx,Indo-European,Romance,es,AFRICA,Liberia,1970
4/1/11,mx,Indo-European,Romance,es,AFRICA,Lesotho,59
4/1/11,mx,Indo-European,Romance,es,AFRICA,Madagascar,1110
4/1/11,mx,Indo-European,Romance,es,AFRICA,Mali,2280
4/1/11,mx,Indo-European,Romance,es,AFRICA,Mozambique,1920
4/1/11,mx,Indo-European,Romance,es,AFRICA,Mauritania,2080
4/1/11,mx,Indo-European,Romance,es,AFRICA,Mauritius,64300
4/1/11,mx,Indo-European,Romance,es,AFRICA,Malawi,126
4/1/11,mx,Indo-European,Romance,es,AFRICA,Namibia,1410
4/1/11,mx,Indo-European,Romance,es,AFRICA,Niger,3240
4/1/11,mx,Indo-European,Romance,es,AFRICA,Nigeria,9450
4/1/11,mx,Indo-European,Romance,es,AFRICA,Rwanda,1420
4/1/11,mx,Indo-European,Romance,es,AFRICA,Sudan,5990
4/1/11,mx,Indo-European,Romance,es,AFRICA,Senegal,2990
4/1/11,mx,Indo-European,Romance,es,AFRICA,Sierra Leone,1080
4/1/11,mx,Indo-European,Romance,es,AFRICA,Somalia,6550
4/1/11,mx,Indo-European,Romance,es,AFRICA,Chad,3140
4/1/11,mx,Indo-European,Romance,es,AFRICA,Togo,932
4/1/11,mx,Indo-European,Romance,es,AFRICA,Tanzania,1980
4/1/11,mx,Indo-European,Romance,es,AFRICA,Uganda,2000
4/1/11,mx,Indo-European,Romance,es,AFRICA,South Africa,40000
4/1/11,mx,Indo-European,Romance,es,AFRICA,Democratic Republic of the Congo,1444
4/1/11,mx,Indo-European,Romance,es,AFRICA,Zambia,927
4/1/11,mx,Indo-European,Romance,es,AFRICA,Zimbabwe,749
4/1/11,mx,Indo-European,Romance,es,ASIA,Afghanistan,28200
4/1/11,mx,Indo-European,Romance,es,ASIA,Bangladesh,2830
4/1/11,mx,Indo-European,Romance,es,ASIA,Bhutan,93
4/1/11,mx,Indo-European,Romance,es,ASIA,India,36900
4/1/11,mx,Indo-European,Romance,es,ASIA,Sri Lanka,1450
4/1/11,mx,Indo-European,Romance,es,ASIA,Nepal,1620
4/1/11,mx,Indo-European,Romance,es,ASIA,Pakistan,17100
4/1/11,mx,Indo-European,Romance,es,N_AMERICA,Canada,53200
4/1/11,mx,Indo-European,Romance,es,N_AMERICA,United States,280550
4/1/11,mx,Indo-European,Romance,es,ASIA,United Arab Emirates,6650
4/1/11,mx,Indo-European,Romance,es,AFRICA,Algeria,10900
4/1/11,mx,Indo-European,Romance,es,AFRICA,Egypt,54400
4/1/11,mx,Indo-European,Romance,es,ASIA,Iran,60300
4/1/11,mx,Indo-European,Romance,es,ASIA,Iraq,21300
4/1/11,mx,Indo-European,Romance,es,ASIA,Israel,52900
4/1/11,mx,Indo-European,Romance,es,ASIA,Jordan,8080
4/1/11,mx,Indo-European,Romance,es,ASIA,Kuwait,4650
4/1/11,mx,Indo-European,Romance,es,ASIA,Lebanon,8760
4/1/11,mx,Indo-European,Romance,es,AFRICA,Libya,96900
4/1/11,mx,Indo-European,Romance,es,AFRICA,Morocco,17600
4/1/11,mx,Indo-European,Romance,es,ASIA,Oman,2530
4/1/11,mx,Indo-European,Romance,es,ASIA,Qatar,12600
4/1/11,mx,Indo-European,Romance,es,ASIA,Saudi Arabia,8500
4/1/11,mx,Indo-European,Romance,es,ASIA,Syria,25100
4/1/11,mx,Indo-European,Romance,es,AFRICA,Tunisia,29700
4/1/11,mx,Indo-European,Romance,es,ASIA,West Bank,7816
4/1/11,mx,Indo-European,Romance,es,ASIA,Yemen,12900
4/1/11,mx,Indo-European,Romance,es,S_AMERICA,Argentina,416000
4/1/11,mx,Indo-European,Romance,es,S_AMERICA,Bolivia,92900
4/1/11,mx,Indo-European,Romance,es,S_AMERICA,Brazil,244000
4/1/11,mx,Indo-European,Romance,es,S_AMERICA,Chile,180000
4/1/11,mx,Indo-European,Romance,es,S_AMERICA,Colombia,188000
4/1/11,mx,Indo-European,Romance,es,N_AMERICA,Costa Rica,52900
4/1/11,mx,Indo-European,Romance,es,N_AMERICA,Cuba,85200
4/1/11,mx,Indo-European,Romance,es,N_AMERICA,Dominican Republic,54500
4/1/11,mx,Indo-European,Romance,es,S_AMERICA,Ecuador,188000
4/1/11,mx,Indo-European,Romance,es,N_AMERICA,Guatemala,44800
4/1/11,mx,Indo-European,Romance,es,N_AMERICA,Honduras,52700
4/1/11,mx,Indo-European,Romance,es,N_AMERICA,Haiti,23900
4/1/11,mx,Indo-European,Romance,es,N_AMERICA,Jamaica,8080
4/1/11,mx,Indo-European,Romance,es,N_AMERICA,Mexico,486000
4/1/11,mx,Indo-European,Romance,es,N_AMERICA,Nicaragua,37200
4/1/11,mx,Indo-European,Romance,es,N_AMERICA,Panama,58400
4/1/11,mx,Indo-European,Romance,es,S_AMERICA,Peru,194000
4/1/11,mx,Indo-European,Romance,es,N_AMERICA,Puerto Rico,35200
4/1/11,mx,Indo-European,Romance,es,S_AMERICA,Paraguay,93700
4/1/11,mx,Indo-European,Romance,es,N_AMERICA,El Salvador,106000
4/1/11,mx,Indo-European,Romance,es,S_AMERICA,Uruguay,99800
4/1/11,mx,Indo-European,Romance,es,S_AMERICA,Venezuela,178000
4/1/11,mx,Indo-European,Romance,es,EUROPE,Albania,1950
4/1/11,mx,Indo-European,Romance,es,EUROPE,Armenia,3830
4/1/11,mx,Indo-European,Romance,es,EUROPE,Austria,15100
4/1/11,mx,Indo-European,Romance,es,EUROPE,Azerbaijan,110
4/1/11,mx,Indo-European,Romance,es,EUROPE,Belgium,24400
4/1/11,mx,Indo-European,Romance,es,EUROPE,Bulgaria,5950
4/1/11,mx,Indo-European,Romance,es,EUROPE,Bosnia and Herzegovina,2100
4/1/11,mx,Indo-European,Romance,es,EUROPE,Belarus,3960
4/1/11,mx,Indo-European,Romance,es,EUROPE,Switzerland,34200
4/1/11,mx,Indo-European,Romance,es,EUROPE,Czech Republic,11100
4/1/11,mx,Indo-European,Romance,es,EUROPE,Germany,138000
4/1/11,mx,Indo-European,Romance,es,EUROPE,Denmark,15100
4/1/11,mx,Indo-European,Romance,es,EUROPE,Spain,848000
4/1/11,mx,Indo-European,Romance,es,EUROPE,Estonia,4500
4/1/11,mx,Indo-European,Romance,es,EUROPE,Finland,10400
4/1/11,mx,Indo-European,Romance,es,EUROPE,France,217000
4/1/11,mx,Indo-European,Romance,es,EUROPE,United Kingdom,62200
4/1/11,mx,Indo-European,Romance,es,EUROPE,Georgia,8630
4/1/11,mx,Indo-European,Romance,es,EUROPE,Greece,74000
4/1/11,mx,Indo-European,Romance,es,N_AMERICA,Greenland,695
4/1/11,mx,Indo-European,Romance,es,EUROPE,Croatia,7810
4/1/11,mx,Indo-European,Romance,es,EUROPE,Hungary,9300
4/1/11,mx,Indo-European,Romance,es,EUROPE,Ireland,30400
4/1/11,mx,Indo-European,Romance,es,EUROPE,Italy,137000
4/1/11,mx,Indo-European,Romance,es,ASIA,Kazakhstan,1540
4/1/11,mx,Indo-European,Romance,es,ASIA,Kyrgyzstan,104
4/1/11,mx,Indo-European,Romance,es,EUROPE,Lithuania,6430
4/1/11,mx,Indo-European,Romance,es,EUROPE,Macedonia,1640
4/1/11,mx,Indo-European,Romance,es,EUROPE,Netherlands,13600
4/1/11,mx,Indo-European,Romance,es,EUROPE,Norway,16000
4/1/11,mx,Indo-European,Romance,es,EUROPE,Poland,20900
4/1/11,mx,Indo-European,Romance,es,EUROPE,Portugal,74300
4/1/11,mx,Indo-European,Romance,es,EUROPE,Romania,11700
4/1/11,mx,Indo-European,Romance,es,EUROPE,Russia,65200
4/1/11,mx,Indo-European,Romance,es,EUROPE,Serbia,12500
4/1/11,mx,Indo-European,Romance,es,EUROPE,Slovakia,4890
4/1/11,mx,Indo-European,Romance,es,EUROPE,Slovenia,4630
4/1/11,mx,Indo-European,Romance,es,EUROPE,Sweden,21700
4/1/11,mx,Indo-European,Romance,es,ASIA,Tajikistan,539
4/1/11,mx,Indo-European,Romance,es,ASIA,Turkmenistan,125
4/1/11,mx,Indo-European,Romance,es,ASIA,Turkey,27000
4/1/11,mx,Indo-European,Romance,es,EUROPE,Ukraine,12800
4/1/11,mx,Indo-European,Romance,es,ASIA,Uzbekistan,1810
4/1/11,mx,Indo-European,Romance,es,OCEANIA,Australia,43700
4/1/11,mx,Indo-European,Romance,es,ASIA,China,124000
4/1/11,mx,Indo-European,Romance,es,ASIA,Hong Kong,9710
4/1/11,mx,Indo-European,Romance,es,ASIA,Indonesia,9610
4/1/11,mx,Indo-European,Romance,es,ASIA,Japan,112000
4/1/11,mx,Indo-European,Romance,es,ASIA,Cambodia,1860
4/1/11,mx,Indo-European,Romance,es,ASIA,South Korea,20800
4/1/11,mx,Indo-European,Romance,es,ASIA,Laos,1310
4/1/11,mx,Indo-European,Romance,es,ASIA,Macau,707
4/1/11,mx,Indo-European,Romance,es,ASIA,Myanmar,1170
4/1/11,mx,Indo-European,Romance,es,ASIA,Mongolia,1160
4/1/11,mx,Indo-European,Romance,es,ASIA,Malaysia,8260
4/1/11,mx,Indo-European,Romance,es,OCEANIA,New Zealand,561
4/1/11,mx,Indo-European,Romance,es,ASIA,Philippines,8310
4/1/11,mx,Indo-European,Romance,es,OCEANIA,Papua New Guinea,835
4/1/11,mx,Indo-European,Romance,es,ASIA,North Korea,10600
4/1/11,mx,Indo-European,Romance,es,ASIA,Singapore,11200
4/1/11,mx,Indo-European,Romance,es,ASIA,Thailand,8400
4/1/11,mx,Indo-European,Romance,es,ASIA,Vietnam,7770
4/1/11,mx,Indo-European,Romance,es,ASIA,Taiwan,1960
4/1/11,mx,Indo-European,Romance,es,S_AMERICA,French Guiana,631
4/1/11,mx,Indo-European,Romance,es,AFRICA,South Sudan,3110
5/1/11,mx,Indo-European,Romance,es,AFRICA,Angola,5030
5/1/11,mx,Indo-European,Romance,es,AFRICA,Burundi,142
5/1/11,mx,Indo-European,Romance,es,AFRICA,Benin,648
5/1/11,mx,Indo-European,Romance,es,AFRICA,Burkina Faso,1450
5/1/11,mx,Indo-European,Romance,es,AFRICA,Botswana,121
5/1/11,mx,Indo-European,Romance,es,AFRICA,Central African Republic,122
5/1/11,mx,Indo-European,Romance,es,AFRICA,Cote d'Ivoire,6420
5/1/11,mx,Indo-European,Romance,es,AFRICA,Cameroon,2830
