date_period,orig_country,orig_lang,dest_country,num_results
2012,cn,zh-zh-TW,Philippines,11100
2012,cn,zh-zh-TW,Papua New Guinea,457
2012,cn,zh-zh-TW,North Korea,27700
2012,cn,zh-zh-TW,Singapore,34100
2012,cn,zh-zh-TW,Thailand,18700
2012,cn,zh-zh-TW,Vietnam,11100
2012,cn,zh-zh-TW,Taiwan,89000
2012,cn,zh-zh-TW,French Guiana,39
2012,cn,zh-zh-TW,South Sudan,1190
2012,us,en,Angola,31300
2012,us,en,Burundi,3720
2012,us,en,Benin,4350
2012,us,en,Burkina Faso,12500
2012,us,en,Botswana,6470
2012,us,en,Central African Republic,1880
2012,us,en,Cote d'Ivoire,12315
2012,us,en,Cameroon,6200
2012,us,en,Republic of the Congo,2690
2012,us,en,Eritrea,3190
2012,us,en,Ethiopia,7300
2012,us,en,Gabon,9140
2012,us,en,Ghana,26600
2012,us,en,Guinea,19000
2012,us,en,Gambia,3260
2012,us,en,Guinea-Bissau,4840
2012,us,en,Kenya,29000
2012,us,en,Liberia,6540
2012,us,en,Lesotho,1370
2012,us,en,Madagascar,8300
2012,us,en,Mali,65900
2012,us,en,Mozambique,6330
2012,us,en,Mauritania,5190
2012,us,en,Mauritius,3950
2012,us,en,Malawi,6840
2012,us,en,Namibia,7960
2012,us,en,Niger,13200
2012,us,en,Nigeria,49300
2012,us,en,Rwanda,9110
2012,us,en,Sudan,24000
2012,us,en,Senegal,19100
2012,us,en,Sierra Leone,4770
2012,us,en,Somalia,18100
2012,us,en,Chad,31300
2012,us,en,Togo,6910
2012,us,en,Tanzania,13000
2012,us,en,Uganda,17100
2012,us,en,South Africa,91400
2012,us,en,Democratic Republic of the Congo,1678
2012,us,en,Zambia,9040
2012,us,en,Zimbabwe,21400
2012,us,en,Afghanistan,112000
2012,us,en,Bangladesh,23900
2012,us,en,Bhutan,2120
2012,us,en,India,259000
2012,us,en,Sri Lanka,34100
2012,us,en,Nepal,11200
2012,us,en,Pakistan,312000
2012,us,en,Canada,186000
2012,us,en,United States,632825
2012,us,en,United Arab Emirates,17300
2012,us,en,Algeria,8910
2012,us,en,Egypt,46800
2012,us,en,Iran,160000
2012,us,en,Iraq,73300
2012,us,en,Israel,129000
2012,us,en,Jordan,98000
2012,us,en,Kuwait,18000
2012,us,en,Lebanon,24100
2012,us,en,Libya,27400
2012,us,en,Morocco,9380
2012,us,en,Oman,17800
2012,us,en,Qatar,46100
2012,us,en,Saudi Arabia,26100
2012,us,en,Syria,48900
2012,us,en,Tunisia,13900
2012,us,en,West Bank,21316
2012,us,en,Yemen,18800
2012,us,en,Argentina,208000
2012,us,en,Bolivia,48700
2012,us,en,Brazil,58600
2012,us,en,Chile,116000
2012,us,en,Colombia,151000
2012,us,en,Costa Rica,31100
2012,us,en,Cuba,82100
2012,us,en,Dominican Republic,4910
2012,us,en,Ecuador,68500
2012,us,en,Guatemala,33300
2012,us,en,Honduras,34000
2012,us,en,Haiti,16800
2012,us,en,Jamaica,17800
2012,us,en,Mexico,114000
2012,us,en,Nicaragua,24500
2012,us,en,Panama,15000
2012,us,en,Peru,35500
2012,us,en,Puerto Rico,30600
2012,us,en,Paraguay,38900
2012,us,en,El Salvador,68300
2012,us,en,Uruguay,55900
2012,us,en,Venezuela,112000
2012,us,en,Albania,5880
2012,us,en,Armenia,17500
2012,us,en,Austria,51300
2012,us,en,Azerbaijan,9520
2012,us,en,Belgium,21100
2012,us,en,Bulgaria,28400
2012,us,en,Bosnia and Herzegovina,1670
2012,us,en,Belarus,12300
2012,us,en,Switzerland,29800
2012,us,en,Czech Republic,13300
2012,us,en,Germany,129000
2012,us,en,Denmark,16200
2012,us,en,Spain,81500
2012,us,en,Estonia,10700
2012,us,en,Finland,21200
2012,us,en,France,405000
2012,us,en,United Kingdom,175600
2012,us,en,Georgia,85800
2012,us,en,Greece,56100
2012,us,en,Greenland,3730
2012,us,en,Croatia,11200
2012,us,en,Hungary,12300
2012,us,en,Ireland,97900
2012,us,en,Italy,95200
2012,us,en,Kazakhstan,25700
2012,us,en,Kyrgyzstan,3620
2012,us,en,Lithuania,5510
2012,us,en,Macedonia,6140
2012,us,en,Netherlands,26600
2012,us,en,Norway,19800
2012,us,en,Poland,24900
2012,us,en,Portugal,198000
2012,us,en,Romania,44000
2012,us,en,Russia,198000
2012,us,en,Serbia,23600
2012,us,en,Slovakia,8870
2012,us,en,Slovenia,9860
2012,us,en,Sweden,28400
2012,us,en,Tajikistan,2510
2012,us,en,Turkmenistan,4210
2012,us,en,Turkey,53200
2012,us,en,Ukraine,47000
2012,us,en,Uzbekistan,6220
2012,us,en,Australia,219000
2012,us,en,China,335000
2012,us,en,Hong Kong,76100
2012,us,en,Indonesia,106000
2012,us,en,Japan,186000
2012,us,en,Cambodia,5290
