language	country	num_results	lang_gdp	lang_pop	country_gdp	country_pop	distance
fr	HU	6100	10881.8432705	305491351.272	19591.395	9958453.0	5250.37951565
fr	IE	16100	10881.8432705	305491351.272	39638.6	4722028.0	6638.96739165
fr	IT	42600	10881.8432705	305491351.272	30464.429	61261254.0	4916.79568261
fr	KZ	2490	10881.8432705	305491351.272	13001.396	17522010.0	6751.73349935
fr	KG	771	10881.8432705	305491351.272	2372.405	5496737.0	6782.77280874
fr	LT	1780	10881.8432705	305491351.272	18856.187	3525761.0	6229.52534229
fr	MK	621	10881.8432705	305491351.272	10366.766	2082370.0	4662.86331696
fr	NL	19300	10881.8432705	305491351.272	42183.002	16730632.0	6108.7007594
fr	NO	8900	10881.8432705	305491351.272	53470.697	4707270.0	7011.16819976
fr	PL	8910	10881.8432705	305491351.272	20334.191	38415284.0	5802.8765071
fr	PT	21800	10881.8432705	305491351.272	23361.25	10781459.0	5525.20543376
fr	RO	7320	10881.8432705	305491351.272	12476.463	21848504.0	5116.57232856
fr	RU	54800	10881.8432705	305491351.272	16736.048	138082178.0	9183.63865497
fr	RS	13100	10881.8432705	305491351.272	10641.991	7276604.0	4910.16762882
fr	SK	4230	10881.8432705	305491351.272	23303.874	5483088.0	5438.94563501
fr	SI	4520	10881.8432705	305491351.272	28641.568	1996617.0	5233.41622383
fr	SE	10600	10881.8432705	305491351.272	40393.561	9103788.0	6947.62033961
fr	TJ	512	10881.8432705	305491351.272	2066.589	7768385.0	6376.4178407
fr	TM	180	10881.8432705	305491351.272	7846.351	5054828.0	5687.57928336
fr	TR	16400	10881.8432705	305491351.272	14517.446	79749461.0	4460.44997962
fr	UA	5520	10881.8432705	305491351.272	7233.151	44854065.0	5491.44052261
fr	UZ	1050	10881.8432705	305491351.272	3302.102	28394180.0	6056.4575556
fr	AU	20900	10881.8432705	305491351.272	40234.321	22015576.0	12019.2460869
fr	CN	51700	10881.8432705	305491351.272	8382.014	1343239923.0	9101.07713892
fr	HK	5760	10881.8432705	305491351.272	49137.468	7153519.0	9924.89569541
fr	ID	4250	10881.8432705	305491351.272	4666.007	248216193.0	10564.7124836
fr	JP	33400	10881.8432705	305491351.272	34739.655	127368088.0	12060.3975622
fr	KH	1440	10881.8432705	305491351.272	2215.691	14952665.0	8927.1764645
fr	KR	16200	10881.8432705	305491351.272	31713.669	48860500.0	11117.8595945
fr	LA	772	10881.8432705	305491351.272	2658.929	6586266.0	8953.34490714
fr	MM	598	10881.8432705	305491351.272	1324.627	54584650.0	8261.18636055
fr	MN	846	10881.8432705	305491351.272	4743.748	3179997.0	9240.05785234
fr	MY	3150	10881.8432705	305491351.272	15567.932	29179952.0	9732.87524083
fr	NZ	6380	10881.8432705	305491351.272	27668.367	4327944.0	14411.8757223
fr	PH	2140	10881.8432705	305491351.272	4072.879	103775002.0	10769.2420852
fr	PG	166	10881.8432705	305491351.272	2532.198	6310129.0	13548.247479
fr	SG	5730	10881.8432705	305491351.272	59711.239	5353494.0	8765.26982005
fr	TH	4840	10881.8432705	305491351.272	9396.242	67091089.0	8400.35372464
fr	VN	5430	10881.8432705	305491351.272	3358.671	91519289.0	9245.2159987
fr	TW	1520	10881.8432705	305491351.272	37719.617	23113901.0	10620.1810371
