date_period,orig_country,orig_lang,dest_country,num_results
2010,us,en,Slovenia,18700
2010,us,en,Sweden,30400
2010,us,en,Tajikistan,2870
2010,us,en,Turkmenistan,3550
2010,us,en,Turkey,43000
2010,us,en,Ukraine,82800
2010,us,en,Uzbekistan,7600
2010,us,en,Australia,739000
2010,us,en,China,1430000
2010,us,en,Hong Kong,107000
2010,us,en,Indonesia,195000
2010,us,en,Japan,421000
2010,us,en,Cambodia,4520
2010,us,en,South Korea,94100
2010,us,en,Laos,7360
2010,us,en,Macau,3595
2010,us,en,Myanmar,13100
2010,us,en,Mongolia,5160
2010,us,en,Malaysia,72700
2010,us,en,New Zealand,124000
2010,us,en,Philippines,34500
2010,us,en,Papua New Guinea,3240
2010,us,en,North Korea,38800
2010,us,en,Singapore,67200
2010,us,en,Thailand,44400
2010,us,en,Vietnam,52300
2010,us,en,Taiwan,49800
2010,us,en,French Guiana,115
2010,us,en,South Sudan,6150
2010,mx,es,Angola,7380
2010,mx,es,Burundi,803
2010,mx,es,Benin,213
2010,mx,es,Burkina Faso,1610
2010,mx,es,Botswana,223
2010,mx,es,Central African Republic,208
2010,mx,es,Cote d'Ivoire,10400
2010,mx,es,Cameroon,6330
2010,mx,es,Republic of the Congo,1604
2010,mx,es,Eritrea,637
2010,mx,es,Ethiopia,2920
2010,mx,es,Gabon,778
2010,mx,es,Ghana,10700
2010,mx,es,Guinea,4840
2010,mx,es,Gambia,1240
2010,mx,es,Guinea-Bissau,863
2010,mx,es,Kenya,810
2010,mx,es,Liberia,2160
2010,mx,es,Lesotho,118
2010,mx,es,Madagascar,1250
2010,mx,es,Mali,2300
2010,mx,es,Mozambique,2280
2010,mx,es,Mauritania,3400
2010,mx,es,Mauritius,63400
2010,mx,es,Malawi,806
2010,mx,es,Namibia,1250
2010,mx,es,Niger,2200
2010,mx,es,Nigeria,14700
2010,mx,es,Rwanda,1750
2010,mx,es,Sudan,4050
2010,mx,es,Senegal,3750
2010,mx,es,Sierra Leone,1370
2010,mx,es,Somalia,5020
2010,mx,es,Chad,2770
2010,mx,es,Togo,1850
2010,mx,es,Tanzania,2160
2010,mx,es,Uganda,2530
2010,mx,es,South Africa,137000
2010,mx,es,Democratic Republic of the Congo,1693
2010,mx,es,Zambia,1490
2010,mx,es,Zimbabwe,937
2010,mx,es,Afghanistan,35100
2010,mx,es,Bangladesh,1940
2010,mx,es,Bhutan,126
2010,mx,es,India,35300
2010,mx,es,Sri Lanka,1760
2010,mx,es,Nepal,1990
2010,mx,es,Pakistan,17700
2010,mx,es,Canada,50700
2010,mx,es,United States,298525
2010,mx,es,United Arab Emirates,5700
2010,mx,es,Algeria,11000
2010,mx,es,Egypt,15200
2010,mx,es,Iran,71800
2010,mx,es,Iraq,22500
2010,mx,es,Israel,54300
2010,mx,es,Jordan,5290
2010,mx,es,Kuwait,2780
2010,mx,es,Lebanon,7710
2010,mx,es,Libya,4890
2010,mx,es,Morocco,22000
2010,mx,es,Oman,1370
2010,mx,es,Qatar,10600
2010,mx,es,Saudi Arabia,4230
2010,mx,es,Syria,7490
2010,mx,es,Tunisia,3650
2010,mx,es,West Bank,9160
2010,mx,es,Yemen,5260
2010,mx,es,Argentina,441000
2010,mx,es,Bolivia,94900
2010,mx,es,Brazil,239000
2010,mx,es,Chile,198000
2010,mx,es,Colombia,209000
2010,mx,es,Costa Rica,53200
2010,mx,es,Cuba,88400
2010,mx,es,Dominican Republic,45100
2010,mx,es,Ecuador,119000
2010,mx,es,Guatemala,42300
2010,mx,es,Honduras,64100
2010,mx,es,Haiti,56200
2010,mx,es,Jamaica,7250
2010,mx,es,Mexico,490000
2010,mx,es,Nicaragua,40400
2010,mx,es,Panama,76700
2010,mx,es,Peru,152000
2010,mx,es,Puerto Rico,34700
2010,mx,es,Paraguay,88200
2010,mx,es,El Salvador,112000
2010,mx,es,Uruguay,105000
2010,mx,es,Venezuela,220000
2010,mx,es,Albania,1570
2010,mx,es,Armenia,3380
2010,mx,es,Austria,16600
2010,mx,es,Azerbaijan,183
