language	country	num_results	lang_gdp	lang_pop	country_gdp	country_pop	distance
ru	UA	32400	15434.3521458	169970806.32	7233.151	44854065.0	4344.70630932
ru	UZ	5460	15434.3521458	169970806.32	3302.102	28394180.0	3186.28541697
ru	AU	4980	15434.3521458	169970806.32	40234.321	22015576.0	9977.52110336
ru	CN	20000	15434.3521458	169970806.32	8382.014	1343239923.0	2804.15645675
ru	HK	1430	15434.3521458	169970806.32	49137.468	7153519.0	4343.32997084
ru	ID	2290	15434.3521458	169970806.32	4666.007	248216193.0	7439.59766568
ru	JP	11100	15434.3521458	169970806.32	34739.655	127368088.0	3795.96371035
ru	KH	61	15434.3521458	169970806.32	2215.691	14952665.0	5243.93785351
ru	KR	3840	15434.3521458	169970806.32	31713.669	48860500.0	3215.57395709
ru	LA	70	15434.3521458	169970806.32	2658.929	6586266.0	4688.8617041
ru	MM	93	15434.3521458	169970806.32	1324.627	54584650.0	4229.65613916
ru	MN	728	15434.3521458	169970806.32	4743.748	3179997.0	1591.66212757
ru	MY	1120	15434.3521458	169970806.32	15567.932	29179952.0	6484.79484581
ru	NZ	1030	15434.3521458	169970806.32	27668.367	4327944.0	13180.0543573
ru	PH	866	15434.3521458	169970806.32	4072.879	103775002.0	5530.3480997
ru	PG	37	15434.3521458	169970806.32	2532.198	6310129.0	8409.5217717
ru	SG	1590	15434.3521458	169970806.32	59711.239	5353494.0	6529.97501294
ru	TH	1890	15434.3521458	169970806.32	9396.242	67091089.0	5005.34249533
ru	VN	1780	15434.3521458	169970806.32	3358.671	91519289.0	4916.67228261
ru	TW	1270	15434.3521458	169970806.32	37719.617	23113901.0	4322.4219462
fr	AO	2030	10881.8432705	305491351.272	5894.617	18056072.0	1564.45848141
fr	BI	742	10881.8432705	305491351.272	614.52	10557259.0	678.582939624
fr	BJ	1270	10881.8432705	305491351.272	1481.063	9598787.0	2731.39017154
fr	BF	2960	10881.8432705	305491351.272	1466.143	17275115.0	3309.4565019
fr	BW	144	10881.8432705	305491351.272	16029.809	2098018.0	2449.45762665
fr	CF	553	10881.8432705	305491351.272	767.615	5057208.0	896.213549531
fr	CI	5440	10881.8432705	305491351.272	1589.83	21952093.0	3442.80033359
fr	CM	3370	10881.8432705	305491351.272	2257.125	20129878.0	1590.15741873
fr	CG	1986	10881.8432705	305491351.272	4589.098	4366266.0	1117.78968167
fr	ER	196	10881.8432705	305491351.272	735.471	6086495.0	2269.97129724
fr	ET	969	10881.8432705	305491351.272	1092.629	93815992.0	1693.82457273
fr	GA	1240	10881.8432705	305491351.272	1943.429	1840454.0	1477.91179991
fr	GH	2050	10881.8432705	305491351.272	3083.293	25241998.0	3122.736805
fr	GN	2320	10881.8432705	305491351.272	1082.635	10884958.0	4057.26265073
fr	GA	202	10881.8432705	305491351.272	1943.429	1840454.0	1477.91179991
fr	GW	214	10881.8432705	305491351.272	1144.064	1628603.0	4612.68223577
fr	KE	1500	10881.8432705	305491351.272	1745.962	43013341.0	1450.18614092
fr	LR	531	10881.8432705	305491351.272	456.442	3887886.0	3896.6366518
fr	LS	97	10881.8432705	305491351.272	1959.77	1930493.0	3299.35142623
fr	MG	1830	10881.8432705	305491351.272	933.598	22585517.0	3269.45579445
fr	ML	3250	10881.8432705	305491351.272	1127.518	14533511.0	3697.03378195
fr	MZ	742	10881.8432705	305491351.272	1084.899	23515934.0	2305.574076
fr	MR	1830	10881.8432705	305491351.272	2178.628	3359185.0	4601.43677413
fr	MU	3050	10881.8432705	305491351.272	14954.0	1313095.0	4203.25302919
fr	MW	145	10881.8432705	305491351.272	859.851	16323044.0	1799.52900197
fr	NA	790	10881.8432705	305491351.272	7363.177	2165828.0	2596.25630925
fr	NE	1370	10881.8432705	305491351.272	771.08	17078839.0	2578.52874485
fr	NG	2320	10881.8432705	305491351.272	2578.249	170123740.0	2185.43915886
fr	RW	1820	10881.8432705	305491351.272	1340.532	11689696.0	598.886048592
fr	SD	3140	10881.8432705	305491351.272	2726.416	34206710.0	1862.38212143
fr	SN	8410	10881.8432705	305491351.272	1870.988	12969606.0	4566.7160047
fr	SL	799	10881.8432705	305491351.272	848.816	5485998.0	4153.56405298
fr	TD	2420	10881.8432705	305491351.272	1865.12	10975648.0	1794.12430197
fr	TG	1580	10881.8432705	305491351.272	898.663	6961049.0	2788.05180925
fr	TZ	1050	10881.8432705	305491351.272	1514.885	43601796.0	1295.40237291
fr	UG	989	10881.8432705	305491351.272	1317.258	35873253.0	917.049131533
fr	ZA	8020	10881.8432705	305491351.272	10973.006	48810427.0	3338.57580866
fr	CD	2546	10881.8432705	305491351.272	348.098	73599190.0	9.49651002884e-06
fr	ZM	628	10881.8432705	305491351.272	1610.722	14309466.0	1756.67768851
fr	ZW	808	10881.8432705	305491351.272	487.197	12619600.0	2157.99916833
fr	AF	5030	10881.8432705	305491351.272	956.448	30419928.0	5642.87788295
fr	BD	610	10881.8432705	305491351.272	1692.957	161083804.0	7484.55914659
fr	BT	33	10881.8432705	305491351.272	6112.043	716896.0	7610.0887225
fr	IN	5350	10881.8432705	305491351.272	3693.529	1205073612.0	6079.00005668
fr	LK	205	10881.8432705	305491351.272	5673.689	21481334.0	6260.85808
fr	NP	189	10881.8432705	305491351.272	1327.999	29890686.0	7002.03426947
fr	PK	3420	10881.8432705	305491351.272	2786.946	190291129.0	5810.50812834
fr	CA	17800	10881.8432705	305491351.272	40541.093	34300083.0	11670.5568225
fr	US	34792	10881.8432705	305491351.272	48386.686	313847465.0	12806.4887351
fr	AE	1190	10881.8432705	305491351.272	48157.836	5314317.0	4111.5909483
fr	DZ	12300	10881.8432705	305491351.272	7333.226	35406303.0	3898.56614917
fr	EG	4460	10881.8432705	305491351.272	6539.844	83688164.0	3050.45777034
fr	IR	7430	10881.8432705	305491351.272	13053.422	78868711.0	4617.70841561
fr	IQ	10200	10881.8432705	305491351.272	3885.623	31129225.0	4175.04024577
fr	IL	8350	10881.8432705	305491351.272	30975.092	7590758.0	3651.18368439
fr	JO	1810	10881.8432705	305491351.272	5899.677	6508887.0	3638.3013837
fr	KW	803	10881.8432705	305491351.272	41690.642	2646314.0	4072.87788541
fr	LB	4240	10881.8432705	305491351.272	15522.766	4140289.0	3929.50970858
fr	LY	3800	10881.8432705	305491351.272	5786.653	6733620.0	2910.91011907
fr	MA	8990	10881.8432705	305491351.272	5052.25	32309239.0	4754.05487599
fr	OM	170	10881.8432705	305491351.272	26519.429	3090150.0	4188.17657427
